#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,id,type
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-13T22:48:18.612Z,0.9023569023569024,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-16T00:36:18.614Z,0.8141025641025641,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-18T02:24:18.616Z,0.8668831168831169,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-20T04:12:18.618Z,0.8836363636363637,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-22T06:00:18.62Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-24T07:48:18.622Z,0.7937853107344632,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-26T09:36:18.624Z,0.9555555555555556,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-28T11:24:18.626Z,0.9265175718849841,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-30T13:12:18.628Z,0.927536231884058,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-02T15:00:18.63Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-04T16:48:18.632Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-06T18:36:18.634Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-08T20:24:18.636Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-10T22:12:18.638Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-13T00:00:18.64Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-15T01:48:18.642Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-17T03:36:18.644Z,0.8571428571428571,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-19T05:24:18.646Z,0.8655737704918033,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-21T07:12:18.648Z,0.9037800687285223,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-23T09:00:18.65Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-25T10:48:18.652Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-27T12:36:18.654Z,0.678714859437751,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-29T14:24:18.656Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-31T16:12:18.658Z,0.9361702127659575,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-02T18:00:18.66Z,0.5774647887323944,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-04T19:48:18.662Z,0.6369426751592356,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-06T21:36:18.664Z,0.8294117647058824,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-08T23:24:18.666Z,0.9550561797752809,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-11T01:12:18.668Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-13T03:00:18.67Z,1,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-15T04:48:18.672Z,0.9016949152542373,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-17T06:36:18.674Z,0.821656050955414,CHCM,02c00081f9c65a82,9,Zone
,,11,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-18T12:48:17.686Z,0.6012269938650306,CHCM,02c00081f9c65a82,9,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-26T06:36:18.594Z,24.085704882894728,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-28T08:24:18.596Z,23.937218215243895,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-30T10:12:18.598Z,23.3383702188811,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-01T12:00:18.6Z,23.571924018709666,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-03T13:48:18.602Z,24.447819237288137,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-05T15:36:18.604Z,23.882586721304353,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-07T17:24:18.606Z,23.470827169953054,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-09T19:12:18.608Z,22.930758938967152,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-11T21:00:18.61Z,23.966495080769235,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-13T22:48:18.612Z,23.95875153194445,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-16T00:36:18.614Z,22.956672554187186,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-18T02:24:18.616Z,23.225129104069772,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-20T04:12:18.618Z,22.788055448850578,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-22T06:00:18.62Z,21.410511368468473,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-24T07:48:18.622Z,22.997284556744177,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-26T09:36:18.624Z,22.627655786885253,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-28T11:24:18.626Z,23.06802552596156,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-30T13:12:18.628Z,22.621254734358978,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-02T15:00:18.63Z,22.176601862318826,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-04T16:48:18.632Z,20.89552296760561,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-06T18:36:18.634Z,22.19974135027322,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-08T20:24:18.636Z,22.01969419473683,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-10T22:12:18.638Z,21.312662644897923,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-13T00:00:18.64Z,21.07861580143883,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-15T01:48:18.642Z,21.26297196170211,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-17T03:36:18.644Z,22.796740280303034,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-19T05:24:18.646Z,22.3476804877907,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-21T07:12:18.648Z,21.820817811627894,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-23T09:00:18.65Z,21.127650029411733,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-25T10:48:18.652Z,21.375233490322568,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-27T12:36:18.654Z,22.248874950326794,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-29T14:24:18.656Z,21.089899939097734,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-31T16:12:18.658Z,22.72898451697249,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-02T18:00:18.66Z,22.202111955345906,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-04T19:48:18.662Z,20.973704278518493,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-06T21:36:18.664Z,20.472288637931026,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-08T23:24:18.666Z,22.095992157309936,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-11T01:12:18.668Z,22.694178713089013,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-13T03:00:18.67Z,21.973449579039276,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-15T04:48:18.672Z,21.853823252709365,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-17T06:36:18.674Z,23.41046270646769,CT,02c00081f9c65a82,1,Zone
,,12,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-18T12:48:17.686Z,23.93271535203252,CT,02c00081f9c65a82,1,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-26T06:36:18.594Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-28T08:24:18.596Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-30T10:12:18.598Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-01T12:00:18.6Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-03T13:48:18.602Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-05T15:36:18.604Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-07T17:24:18.606Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-09T19:12:18.608Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-11T21:00:18.61Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-13T22:48:18.612Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-16T00:36:18.614Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-18T02:24:18.616Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-20T04:12:18.618Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-22T06:00:18.62Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-24T07:48:18.622Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-26T09:36:18.624Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-28T11:24:18.626Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-30T13:12:18.628Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-02T15:00:18.63Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-04T16:48:18.632Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-06T18:36:18.634Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-08T20:24:18.636Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-10T22:12:18.638Z,15.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-13T00:00:18.64Z,19.105555555555554,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-15T01:48:18.642Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-17T03:36:18.644Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-19T05:24:18.646Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-21T07:12:18.648Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-23T09:00:18.65Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-25T10:48:18.652Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-27T12:36:18.654Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-29T14:24:18.656Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-31T16:12:18.658Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-02T18:00:18.66Z,19.8,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-04T19:48:18.662Z,18,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-06T21:36:18.664Z,18,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-08T23:24:18.666Z,19.5,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-11T01:12:18.668Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-13T03:00:18.67Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-15T04:48:18.672Z,21,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-17T06:36:18.674Z,20.22,TT,02c00081f9c65a82,7,Zone
,,13,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-18T12:48:17.686Z,20,TT,02c00081f9c65a82,7,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-26T06:36:18.594Z,21.19421758414635,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-28T08:24:18.596Z,21.26361242138366,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-30T10:12:18.598Z,20.145443869696994,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-01T12:00:18.6Z,20.702220311891896,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-03T13:48:18.602Z,20.895760371938785,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-05T15:36:18.604Z,20.31037548505752,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-07T17:24:18.606Z,20.960357539215693,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-09T19:12:18.608Z,20.74213248298754,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-11T21:00:18.61Z,20.862560097777774,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-13T22:48:18.612Z,20.69777638111111,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-16T00:36:18.614Z,20.748979209523796,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-18T02:24:18.616Z,20.44046274652407,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-20T04:12:18.618Z,19.62679984615385,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-22T06:00:18.62Z,19.306736834394883,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-24T07:48:18.622Z,19.971287882464452,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-26T09:36:18.624Z,19.94155665000002,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-28T11:24:18.626Z,19.956998293577996,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-30T13:12:18.628Z,19.71165931453744,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-02T15:00:18.63Z,19.37558196313364,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-04T16:48:18.632Z,18.328878606249972,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-06T18:36:18.634Z,18.963642298124984,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-08T20:24:18.636Z,18.859331831531527,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-10T22:12:18.638Z,18.64687105971563,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-13T00:00:18.64Z,18.368231043225805,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-15T01:48:18.642Z,17.982977480681793,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-17T03:36:18.644Z,19.845471661581918,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-19T05:24:18.646Z,18.748926495384616,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-21T07:12:18.648Z,18.83908087177031,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-23T09:00:18.65Z,18.056992329268272,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-25T10:48:18.652Z,18.820287062499993,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-27T12:36:18.654Z,19.674139801086948,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-29T14:24:18.656Z,19.400452233749995,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-31T16:12:18.658Z,19.77402935333334,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-02T18:00:18.66Z,19.201957186315784,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-04T19:48:18.662Z,17.987318952083317,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-06T21:36:18.664Z,17.84378952987013,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-08T23:24:18.666Z,18.9379582515625,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-11T01:12:18.668Z,19.672367051658778,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-13T03:00:18.67Z,19.244668232780086,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-15T04:48:18.672Z,18.711338301015207,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-17T06:36:18.674Z,20.141951347641516,CT,02c00081f9c65a82,2,Zone
,,14,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-18T12:48:17.686Z,21.305864516428564,CT,02c00081f9c65a82,2,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-26T06:36:18.594Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-28T08:24:18.596Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-30T10:12:18.598Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-01T12:00:18.6Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-03T13:48:18.602Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-05T15:36:18.604Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-07T17:24:18.606Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-09T19:12:18.608Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-11T21:00:18.61Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-13T22:48:18.612Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-16T00:36:18.614Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-18T02:24:18.616Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-20T04:12:18.618Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-22T06:00:18.62Z,1,THCM,02c00081f9c65a82,3,Zone
,,15,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-24T07:48:18.622Z,1,THCM,02c00081f9c65a82,3,Zone
